a	999	0.6	0	chân_thực#1	null;bộ phim phản ánh chân thực cuộc sống
a	1001	0.26	0.48	chấn_thương#1	[tình trạng] thương tổn ở bộ phận cơ thể do tác động từ bên ngoài;bị chấn thương sọ não
a	1003	0.51	0	chân_tình#1	"có lòng thành thật, đầy nhiệt tình ; ""một sự giúp đỡ chân tình"""
a	1006	0.26	0.42	chang_bang#1	[bụng] phình to;bụng chửa chang bang
a	1008	0.28	0.42	chang_chang#3	"cực kỳ nóng; ""mặt trời trưa chang chang"", ""những hạt cát oi bức của sa mạc"""
a	1010	0	0.27	chằng_chịt#1	thành nhiều đường, nhiều vết đan vào nhau dày đặc và không theo hàng lối nhất định;dây thép gai chằng chịt ~ mặt rỗ chằng chịt
a	1012	0.28	0.3	chàng_hảng#1	giạng háng;đứng chàng hảng
a	1013	0.25	0.49	chạng_vạng#1	hơi mờ tối, khi mặt trời vừa mới lặn;trời chạng vạng tối
a	1014	0.2	0.3	chẳng_việc_gì_phải_buồn#1	"không đáng để buồn; ""chẳng việc gì phải buồn về điều đó"""
a	1016	0.1	0.29	chành_bành#1	ở trạng thái banh rộng ra, trông không được đẹp mắt hoặc không được kín đáo;gói quần áo mở chành bành ~ ngồi chành bành hai chân trên ghế
a	1017	0	0.36	chanh_chua#1	chua ngoa, lắm điều [thường nói về phụ nữ];ăn nói chanh chua
a	1018	0.28	0.44	chập#1	[tính tình] bất thường, hơi dở hơi, hâm hấp;tính nó hơi chập
a	1019	0.27	0.42	chập_cheng#1	không được bình thường về mặt tâm lí, có những hành vi khác thường;tính hơi chập cheng
a	1023	0.27	0.46	chập_chờn#1	"ở trạng thái khi ẩn khi hiện, khi tỏ khi mờ, khi rõ khi không ; ""ánh đuốc chập chờn phía đằng xa"""
a	1025	0.45	0.29	chấp_nhận_được#1	"xứng đáng với sự chấp nhận hoặc thỏa đáng; ""mức chấp nhận được của bức xạ"", ""biểu diễn đa dạng từ chấp nhận tuyệt vời"""
a	1027	0.27	0.42	chắp_vá#1	[các phần] không khớp với nhau, không làm thành hệ thống do không được đồng bộ;một mớ kiến thức chắp vá ~ lối làm ăn chắp vá
a	1028	0.28	0.4	chát#1	"có vị như vị của chuối xanh;chuối còn xanh nên chát ~ ""Con cò đậu cọc bờ ao, Ăn sung sung chát, ăn đào đào chua."" (Cdao)"
a	1032	0.1	0.33	chật#1	có kích thước nhỏ so với vật cần bọc hoặc cần chứa bên trong;nhà chật người đông ~ áo may chật
a	1038	0.43	0.1	chặt_chẽ#1	gắn với nhau rất chặt [nói về cái trừu tượng];phối hợp chặt chẽ ~ hệ thống chặt chẽ
a	1039	0.4	0.1	chặt_chẽ#2	không để rời khỏi sự theo dõi, không buông lỏng;chỉ đạo chặt chẽ ~ quản lí chặt chẽ mọi đối tượng
a	1040	0.3	0.2	chặt_chẽ#6	"không để rời khỏi sự theo dõi, không buông lỏng; ""một thị trường chặt chẽ"""
a	1041	0	0.33	chật_chội#1	chật, gây nên cảm giác bức bối khó chịu [nói khái quát; thường nói về nơi ở, điều kiện ở];nhà cửa chật chội
a	1042	0	0.3	chát_chúa#1	[âm thanh] to và vang dội, nghe rất chói tai;tiếng búa nện chát chúa
a	1043	0.19	0.49	chật_cứng#1	chật đến mức như không cựa được;trên xe đã chật cứng người ~ người ngồi chật cứng cả căn phòng
a	1046	0.1	0.42	chật_hẹp#1	"có phạm vi hẹp,nhỏ; ""con ngõ chật hẹp"""
a	1047	0.1	0.4	chát_lè#1	"chát lắm, như không thể nuốt nổi;""Thà rằng ăn nửa quả hồng, Còn hơn ăn cả chùm sung chát lè."" (Cdao)"
a	1048	0.1	0.41	chất_lượng_kém#3 lừa_đảo#1 gây_hiểu_lầm#2	"thiết kế để lừa dối hoặc gây nhầm lẫn là sự cố ý hay vô tình, ""bình tĩnh lừa đảo trong mắt của các cơn bão"", ""cố ý lừa đảo bao bì"", ""một sự tương tự gây nhầm lẫn "","" thống kê có thể được trình bày theo nhiều cách gây hiểu lầm "","" thực tế kinh doanh kém chất lượng """
a	1050	0.5	0.23	chất_ngất#1	cao ngất và có nhiều lớp, nhiều tầng chồng lên nhau;một xe hàng đầy chất ngất ~ những dãy núi cao chất ngất
a	1051	0.2	0.49	chật_ních#1	chật đến mức như không thể lèn hoặc chen thêm vào được nữa;túi nhét chật ních ~ rạp hát chật ních những người
a	1052	0.52	0.1	chất_phác#1	bộc lộ bản chất tốt đẹp một cách tự nhiên, không giả dối, màu mè;con người hiền lành, chất phác
a	1053	0.12	0.45	chật_vật#1	[làm việc gì] có vẻ vất vả, khó nhọc;có làm được cũng phải chật vật ~ chật vật mãi mới kê được cái tủ
a	1055	0.16	0.58	chát_xít#1	chát đến mức lưỡi như bị se lại, xít lại, không còn nuốt được;chuối xanh ăn chát xít
a	1056	0.27	0.42	chầu_hẫu#1	từ gợi tả dáng ngồi chực bên cạnh, chăm chú chờ, xem hoặc hóng chuyện;mấy đứa bé ngồi chầu hẫu nghe kể chuyện
a	1063	0.28	0.42	chây_lười#1	lười nhác không chịu làm gì cả [nói khái quát];thái độ chây lười ~ chây lười lao động
a	1064	0.1	0.42	chê_bai#1	"tỏ lời chê; ""lên tiếng chê bai"""
a	1069	0.28	0.42	chệch_choạc#1	không đồng đều và không ăn khớp với nhau;các khâu phối hợp còn chệch choạc ~ hàng ngũ chệch choạc
a	1070	0.1	0.29	chễm_chệ#1	từ gợi tả dáng ngồi nghiêm trang, bệ vệ;ngồi chễm chệ trên sập
a	1076	0.26	0.47	chếnh_choáng#1	hơi choáng váng, chóng mặt, như khi ngà ngà say rượu;hơi men chếnh choáng
a	1077	0.28	0.42	chệnh_choạng#1	ở trạng thái mất thăng bằng, lúc nghiêng bên này, lúc ngả sang bên kia;tay lái chệnh choạng ~ đi chệnh choạng như người say
a	1078	0.26	0.48	chềnh_ềnh#1	null;nằm chềnh ềnh ngay cửa ra vào
a	1079	0.26	0.38	chênh_lệch#1	cao thấp khác nhau, không bằng nhau, không ngang nhau [nói khái quát];tuổi tác chênh lệch ~ giá cả chênh lệch
a	1080	0.23	0.47	chênh_vênh#1	ở vị trí cao mà không có chỗ dựa chắc chắn, gây cảm giác trơ trọi, thiếu vững chãi;đứng chênh vênh trên mỏm đá ~ nhịp cầu chênh vênh
a	1084	0.26	0.42	chèo_chẹo#1	[đòi điều gì] rất dai, cho kì được, gây cảm giác khó chịu [thường nói về trẻ con];đứa bé đòi ăn chèo chẹo ~ khóc chèo chẹo
a	1085	0.28	0.42	cheo_leo#1	"cao và không có chỗ bấu víu, gây cảm giác nguy hiểm, dễ bị rơi, ngã;vách đá cheo leo ~ ""Ghé mắt trông ngang thấy bảng treo, Kìa đền Thái Thú đứng cheo leo."" (Hồ Xuân Hương; 13)"
a	1086	0.1	0.41	chèo_queo#1	[lối nằm] nghiêng và co người lại;nằm chèo queo một góc
a	1087	0.28	0.42	cheo_veo#1	trơ trọi ở trên cao;cheo veo trên đỉnh núi ~ cheo veo dốc đá
a	1088	0.28	0.5	chết_mệt#1	mệt đến mức tưởng như có thể chết đi được;chết mệt vì đống quần áo bẩn
a	1089	0.22	0.5	chết_xác#1	cực nhọc, kiệt sức đến mức thể xác như không thể chịu hơn được nữa;mệt chết xác
a	1090	0.28	0.5	chết#1	"mất khả năng sống, không còn có biểu hiện của sự sống ; ""cây đã chết"", ""con số chết"""
a	1092	0.3	0.44	chi_chít#1	[vật nhỏ] rất nhiều và cái này sít cái kia, hầu như không còn chỗ trống, chỗ hở;chữ viết chi chít ~ cành cây chi chít quả ~ bầu trời chi chít sao
a	1093	0.1	0.42	chí_choé#1	từ gợi tả tiếng loài vật nhỏ hoặc trẻ con kêu la ồn ào, lộn xộn, nghe chói tai;chuột cắn nhau chí choé ~ bọn trẻ cãi nhau chí choé
a	1094	0.58	0.19	chí_cốt#1	[bạn] rất gắn bó, thân thiết;bạn chí cốt
a	1095	0.55	0.17	chí_hiếu#1	rất mực có hiếu;người con chí hiếu
a	1097	0	0.33	chi_li#1	tỉ mỉ và rạch ròi, từng li từng tí;tính toán chi li ~ chi li từng đồng
a	1098	0.55	0.2	chí_lí#1	rất có lí, rất đúng;ông nói thật chí lí!
a	1099	0.52	0.1	chí_lý#1	null;ông nói thật chí lý!
a	1100	0.27	0.43	chí_nguy#1	hết sức nguy khốn;tình hình thật chí nguy ~ làm vừa thôi, kẻo mà lao lực thì chí nguy
a	1102	0.55	0	chí_thân#1	hết sức thân thiết;bạn chí thân
a	1103	0.44	0.15	chí_thiết#1	hết sức thân thiết, gắn bó;người đồng đội chí thiết ~ tình bạn của họ thật là chí thiết
a	1107	0.26	0.47	chỉ_trích#1	"vạch sai lầm, khuyết điểm nhằm chê trách, phê phán ; ""lên tiếng chỉ trích"""
a	1110	0.28	0.7	chia_buồn#1	"chia sẻ nỗi buồn của người khác; ""anh ấy chia buồn với thất bại của tôi"""
a	1111	0.1	0.6	chia_rẽ bè_phái#1 chia_tay#1	"bất đồng (đặc biệt là ý kiến bất đồng với ý kiến đa số); ""trong một lớp mà  chia rẽ bè phái"""
a	1112	0.56	0.1	chia_sẻ#1	"cách không ích kỷ sẵn sàng chia sẻ với người khác, ""một người bạn ấm áp và chia sẻ"""
a	1117	0.54	0.18	chiến_lược#1	có tính chất chiến lược;vị trí chiến lược ~ mặt hàng chiến lược
a	1122	0.42	0.1	chín_cây#1	[quả cây] chín khi đang còn trên cây;chuối chín cây
a	1123	0.4	0.1	chín_chắn#1	thận trọng, không nông nổi, không bộp chộp;suy nghĩ chín chắn ~ càng lớn, nó càng chín chắn hơn
a	1124	0.21	0.3	chin_chít#1	từ mô phỏng tiếng kêu nhỏ và liên tiếp giống như tiếng chuột hoặc tiếng chim con kêu;chuột con kêu chin chít
a	1125	0.42	0.1	chỉn_chu#1	chu đáo, cẩn thận, không chê trách gì được;quần áo chỉn chu ~ tính toán rất chỉn chu
a	1126	0	0.33	chín_ép#1	[quả cây] chín một cách không được tự nhiên, khi điều kiện chưa đủ;chuối chín ép ~ hồng xiêm chín ép, ăn hơi chát
a	1128	0.48	0.23	chín_muồi#1	[quả cây] rất chín, đạt đến độ ngon nhất;chuối chín muồi
a	1137	0.52	0.24	chính_cống#1	đích thực, đúng nguồn gốc;ông là người miền Nam chính cống ~ hàng ngoại chính cống
a	1138	0.46	0.25	chính_đáng#1	hợp lí và hợp pháp;nguyện vọng chính đáng ~ bảo đảm quyền lợi chính đáng của người lao động
a	1139	0.44	0.2	chính_đáng#2	"thích hợp hoặc hợp pháp; ""Những nhu cầu chính đáng"""
a	1140	0.58	0.17	chính_danh#1	có nội dung, có chất lượng đúng với tên gọi;hàng nội địa chính danh ~ nhà khoa học chính danh
a	1141	0.51	0.22	chính_diện#1	thuộc về mặt tốt, mặt tích cực [thường nói về nhân vật trong tác phẩm văn học nghệ thuật];nhân vật chính diện của tác phẩm ~ vai chính diện
a	1142	0.44	0.1	chính_hãng#1	"không giả, giả mạo; ""một sản phẩm Picasso chính hãng"""
a	1143	0.52	0.21	chính_hiệu#1	đúng thực với tên gọi, đúng với nguồn gốc;hàng ngoại chính hiệu ~ một tay chơi chính hiệu
a	1144	0.1	0.31	chình_ình#1	[nằm, đứng, ngồi] lù lù trước mắt mọi người;nằm chình ình ở giữa nhà
a	1146	0.52	0	chính_nghĩa#1	hợp với chính nghĩa, vì chính nghĩa;hành động chính nghĩa ~ cuộc đấu tranh chính nghĩa
a	1149	0.49	0.26	chính_quy#1	phù hợp với những gì được chính thức quy định, hoặc phù hợp với tiêu chuẩn được công nhận nói chung;quân đội chính quy ~ cán bộ chuyên môn được đào tạo chính quy
a	1151	0.54	0.27	chỉnh_tề#1	"gọn gàng và thông minh trong hình; chăm sóc tốt, ""người quản lý là một người đàn ông trẻ đẹp ăn mặc chỉnh tề"", ""con ngựa của ông là luôn luôn sạch sẽ"""
a	1152	0.42	0.1	chính_thống#1	thuộc dòng chính của một học phái, một tôn giáo, theo đúng tinh thần của người đề xướng, sáng lập ra học phái hoặc tôn giáo ấy;tôn giáo chính thống ~ học phái chính thống
a	1154	0.43	0.31	chính_thức#1	do chính phủ hoặc cơ quan có quyền lực hợp pháp công bố hoặc đưa ra;bản tuyên bố chính thức của bộ ngoại giao ~ thông tin chưa chính thức
a	1156	0.48	0.16	chính_tông#1	thuộc dòng chính;tôn giáo chính tông
a	1159	0.36	0	chính_trực#1	ngay thẳng, vô tư;một người công minh, chính trực ~ thanh liêm chính trực
a	1162	0.44	0.1	chính_xác#1	"phù hợp hoặc gần đúng với thực tế hoặc một tiêu chuần..; ""số đo chính xác""; ""một quy mô chính xác"""
a	1163	0.42	0.27	chính_yếu#1	chính và quan trọng nhất; phân biệt với thứ yếu;lí do chính yếu ~ mục tiêu chính yếu
a	1167	0.04	0.36	chịu_đựng#3	"có một sự khoan dung cho một chất độc hoặc thuốc mạnh hay tác nhân gây bệnh hoặc điều kiện môi trường, ""Các bệnh nhân không chịu đựng được các loại thuốc chống viêm, chúng tôi đã cho ông"""
a	1168	0.6	0.2	chịu_khó#1	không quản ngại khó khăn, vất vả trong công việc;chịu khó học tập ~ chịu khó làm ăn ~ tính rất chịu khó
a	1172	0.42	0.2	chịu#1	hiển thị tôn trọng các quyền hay ý kiến hoặc thực hành của người khác
a	1174	0.28	0.42	chơ_chỏng#1	null;cái bàn nằm chơ chỏng trong xó nhà
a	1175	0.03	0.42	chó_đểu#1	đểu giả hết sức [thường dùng làm tiếng chửi];quân chó đểu!
a	1176	0.28	0.3	chò_hỏ#1	null;ngồi chò hỏ trên ghế
a	1177	0.28	0.42	chơ_vơ#1	"lẻ loi, trơ trọi giữa khoảng trống rộng;cái quán chơ vơ giữa đồng ~ ""Ai ngờ chim lưới, cá câu, Chơ vơ ai biết ai đâu mà tìm."" (Cdao)"
a	1181	0.25	0.42	choai_choai#2	"như choai (thường hàm ý chê) ; ""thanh niên choai choai"""
a	1183	0.24	0.5	choáng#1	ở trạng thái như mất cảm giác, do bị tác động đột ngột và quá mạnh;bị choáng óc ~ cái tát mạnh làm choáng người
a	1184	0	0.36	choang_choác#1	"từ gợi tả tiếng kêu, la to liên tục và nghe chói tai;""(...) chỉ cần anh mở miệng là chị sẽ choang choác lên, đến hàng xóm cũng phải điên đầu."" (Nguyễn Kiên; 15)"
a	1188	0.48	0.22	choáng_lộn#1	hào nhoáng và bóng lộn, trông có vẻ sang trọng;phòng khách choáng lộn
a	1189	0.26	0.46	choáng_váng#1	ở trạng thái mất cảm giác về sự thăng bằng, cảm thấy mọi vật xung quanh như đang chao đảo;đầu óc choáng váng ~ bị một đòn choáng váng
a	1192	0.28	0.45	chóc_ngóc#1	trơ trọi, lẻ loi một mình;không đi đâu, ngồi chóc ngóc ở nhà ~ đứng chóc ngóc một xó
a	1194	0.51	0.21	choé#1	[màu vàng hoặc đỏ] tươi và sáng lên óng ánh;vàng choé ~ đỏ choé
a	1195	0.25	0.45	choe_choé#1	từ mô phỏng tiếng kêu to, đột ngột nhiều lần liên tiếp, nghe chói tai;kêu choe choé
a	1199	0.22	0.4	chối#1	có những tác động gây kích thích khó chịu, làm cho không thể tiếp tục, tiếp nhận hoặc chịu đựng thêm được nữa;nghe nó nói mà chối cả tai ~ chối quá, không sao nuốt nổi
a	1201	0.42	0.42	choi_chói#1	hơi chói;mắt choi chói vì nắng
a	1203	0.45	0.28	chói_lọi#1	"sáng và đẹp rực rỡ;nắng hè chói lọi ~ ""Đồn rằng chúa mở khoa thi, Bảng vàng chói lọi đỗ thì tên anh."" (Cdao)"
a	1204	0.65	0.16	chói_ngời#1	chói sáng và đẹp rực rỡ;ánh bình minh chói ngời
a	1205	0.26	0.43	chơi_vơi#1	"trơ trọi giữa khoảng trống rộng, không biết bấu víu vào đâu;con thuyền chơi vơi giữa biển cả ~ cảm giác chơi vơi ~ ""Mặt trăng chơi vơi trên nền trời không mây gợn."" (Nguyễn Công Hoan; 11)"
a	1206	0.27	0.42	chới_với#1	từ gợi tả cánh tay run rẩy cố với lên khoảng không nhiều lần, như muốn tìm chỗ bám víu;chới với giữa dòng nước xiết
a	1212	0.46	0.25	chọn_lọc#1	"chăm sóc để chọn, đặc trưng bởi sự lựa chọn cẩn thận; ""một đầu đọc đặc biệt nhanh chóng và chọn lọc"""
a	1213	0.28	0.29	chộn_rộn#1	nhốn nháo, lộn xộn;sân ga chộn rộn ~ tình hình đang chộn rộn
a	1217	0.19	0.51	chông_chênh#1	không vững chãi, không ổn định vì không có chỗ dựa chắc chắn;đứng chông chênh ~ lập luận chông chênh
a	1218	0.27	0.44	chống_chếnh#1	[nơi, chỗ] thiếu hẳn sự che chắn cần thiết ở chung quanh hoặc thiếu hẳn những thứ cần có ở bên trong;nhà cửa chống chếnh
a	1220	0.24	0.51	chỏng_chơ#1	ở tình trạng nằm trơ trọi và lộn xộn, xiên xẹo, không ai ngó ngàng đến;rổ rá vứt chỏng chơ ngoài sân ~ nằm chỏng chơ một mình
a	1221	0.26	0.46	chòng_chọc#1	[nhìn] thẳng và lâu vào một chỗ mà không chớp mắt, biểu lộ sự ham muốn hoặc tò mò;nhìn chòng chọc
a	1224	0.27	0.42	chỏng_gọng#1	từ gợi tả dáng nằm nằm giơ ngược chân hoặc cẳng lên;ngã chỏng gọng
a	1227	0.2	0.65	chóng_mặt#1	"có hoặc gây ra một cảm giác quay cuồng, chịu rơi, ""đã có một lỗi chính tả chóng mặt"", ""một đỉnh cao chóng mặt"", ""bị đau đầu và cảm thấy ham chơi "","" một bờ vực, ham chơi "","" cảm giác woozy từ thổi trên đầu "","" một lên cao chóng mặt lên mặt vách đá """
a	1229	0.42	0.1	chóng_vánh#1	rất nhanh gọn và dễ dàng, mất ít thì giờ hơn người ta nghĩ;thay đổi chóng vánh ~ giải quyết chóng vánh
a	1230	0	0.29	chổng_vó#1	null;ngã chổng vó
a	1232	0.42	0.3	chớp_nhoáng#1	hết sức nhanh chóng, chỉ trong khoảng thời gian rất ngắn;cuộc hội ý chớp nhoáng ~ sự việc xảy đến chớp nhoáng
a	1233	0.19	0.53	chột#1	có một mắt bị hỏng;chột mắt trái
a	1236	0.23	0.4	chột_dạ#1	giật mình lo sợ vì cảm thấy điều mình đang giấu giếm có nguy cơ bị phát hiện;thấy có người đi lại phía mình, tên gian chột dạ
a	1240	0.1	0.39	chừ_bự#1	"[vẻ mặt] có vẻ như sưng to lên vì giận, dỗi [hàm ý chê];""Thằng Lý quạu quọ, mặt chừ bự như cái mâm (...)"" (Trần Hồng Long; 1)"
a	1241	0.48	0.26	chủ_chốt#1	quan trọng nhất, có tác dụng làm nòng cốt;cán bộ chủ chốt ~ nhiệm vụ chủ chốt
a	1242	0.55	0.15	chủ_công#1	[bộ phận] chủ yếu và có trách nhiệm chính trong việc tiến công đối phương ở hướng quan trọng nhất;nhiệm vụ chủ công
a	1244	0.43	0	chu_đáo#1	rất cẩn thận, không để có sơ suất;chuẩn bị chu đáo ~ trông nom nhà cửa rất chu đáo
a	1246	0.42	0	chu_đáo#2	"triển lãm hoặc được đặc trưng bởi suy nghĩ cẩn thận, ""một giấy chu đáo"""
a	1248	0.2	0.36	chủ_quan#2	[nhận thức của con người] không xuất phát từ thực tế, mà xuất phát từ ý thức, nguyện vọng, ý chí của mình;chủ quan khinh địch ~ tính hay chủ quan ~ phải tính toán kĩ, không được chủ quan
a	1249	0.42	0	chủ_tâm#1	"có hoặc hiển thị hoặc hành động với một mục đích, thiết kế, ""hành vi chủ tâm"""
a	1250	0.31	0.1	chu_tất#1	đầy đủ và xong xuôi đâu vào đấy, không thiếu sót gì;lo tang lễ chu tất ~ mọi việc đã được chuẩn bị chu tất
a	1251	0.47	0.2	chu_toàn#1	đầy đủ và trọn vẹn;lo chu toàn mọi việc
a	1259	0.2	0.4	chua_cay#1	cay đắng, xót xa, làm cho khó chịu về tinh thần;nếm mùi thất bại chua cay
a	1262	0.41	0.1	chứa_chan#2	[tình cảm] tràn đầy và sâu đậm;bài thơ chứa chan tình quê hương ~ trong lòng chứa chan hi vọng
a	1263	0.28	0.42	chua_chát#1	đau xót, chán ngán trong lòng vì phải chịu đựng thất bại, hoặc điều mỉa mai nào đó ngoài ý muốn;mỉm cười chua chát ~ sự thật chua chát
a	1264	0.24	0.35	chưa_hoàn_thành#1	"không đưa đến tình trạng cuối cùng mong muốn; ""công việc chưa hoàn thành"""
a	1265	0	0.29	chua_lè#1	null;mấy quả xoài xanh chua lè
a	1266	0	0.22	chua_lét#1	null;quả xoài chua lét
a	1267	0.24	0.46	chua_loen_loét#1	null;mùi mồ hôi chua loen loét
a	1268	0.26	0.43	chua_loét#1	chua đến mức không chịu được, nếu phải ăn, ngửi;quả cam chua loét ~ mùi mồ hôi chua loét
a	1269	0.23	0.49	chua_lòm#1	chua đến mức khó chịu, thường do mùi vị bị biến chất;mùi mồ hôi chua lòm
a	1271	0	0.5	chua_ngoa#1	[nói năng] ngoa ngoắt, lắm lời, nghe khó chịu [thường nói về phụ nữ];ăn nói chua ngoa
a	1272	0	0.29	chua_ngoét#1	null;mấy quả xoài xanh chua ngoét
a	1275	0.28	0.4	chua_xót#1	"xót xa, đau đớn một cách thấm thía;cảnh ngộ chua xót ~ ""Trèo lên cây khế nửa ngày, Ai làm chua xót lòng này khế ơi!"" (Cdao)"
a	1276	0.46	0.24	chuẩn#1	đúng theo quy định hoặc theo thói quen phổ biến;phát âm rất chuẩn
a	1277	0.6	0	chuẩn_xác#1	hoàn toàn đúng với thực tế hoặc với những điều đã tính toán;thông tin chuẩn xác ~ đồng hồ chạy thiếu chuẩn xác
a	1278	0.11	0.29	chuệch_choạc#1	null;hàng ngũ chuệnh choạng
a	1280	0	0.29	chuệnh_choạng#1	null;chân bước chuệnh choạng
a	1291	0.42	0	chững_chạc#1	đứng đắn, đàng hoàng;ăn nói chững chạc ~ đi đứng chững chạc
a	1292	0.27	0.45	chủng_chẳng#1	[nói năng] không rành mạch và rời rạc một cách cố ý, để tỏ thái độ không thích thú, không mặn mà gì cho lắm;ăn nói chủng chẳng ~ trả lời chủng chẳng
a	1295	0.28	0.36	chung_thân#1	suốt đời, cho đến hết đời;bị kết án tù chung thân ~ món nợ lãi chung thân cũng không trả hết
a	1296	0.71	0	chung_thuỷ#1	có tình cảm trước sau như một, không thay đổi;người bạn chung thuỷ ~ nguyện chung thuỷ với nhau suốt đời
a	1297	0.66	0	chung_thủy#2	"không đúng với nhiệm vụ hoặc nghĩa vụ hoặc hứa hẹn;  ""một người yêu  không chung thủy"""
a	1298	0.28	0.43	chướng#1	trái với lẽ thường và gây cho mọi người cảm giác khó coi, hoặc khó chịu;cái tủ kê giữa nhà trông hơi chướng ~ nói nghe chướng tai
a	1300	0.27	0.43	chương_chướng#1	hơi chướng;nhìn trông chương chướng mắt
a	1302	0.16	0.2	chút_chít#1	từ mô phỏng tiếng chuột kêu;chuột kêu chút chít
a	1305	0.48	0.23	chuyên_biệt#1	chỉ riêng cho một loại, một thứ hoặc một yêu cầu nhất định;tác dụng chuyên biệt ~ trường học chuyên biệt cho trẻ khuyết tật
a	1306	0.49	0.2	chuyên_cần#1	rất chăm chỉ, siêng năng một cách đều đặn;lao động chuyên cần ~ chuyên cần học tập
a	1310	0.55	0.2	chuyên_nghiệp#1	chuyên về một nghề; phân biệt với nghiệp dư;ca sĩ chuyên nghiệp ~ nhà phê bình chuyên nghiệp
a	1311	0.2	0	chuyện_nhỏ#1	"chuyện bình thường , có thể giải quyết; ""đối với anh ấy đấy là chuyện nhỏ"""
a	1312	0.45	0.29	chuyên_sâu#1	[học tập, nghiên cứu] sâu vào một vấn đề, một lĩnh vực chuyên môn nào đó;đào tạo chuyên sâu ~ cán bộ chuyên sâu trong lĩnh vực kinh tế
a	1319	0.12	0.4	ác_cảm#2 gây_ác_cảm#2	"đặc trưng bởi sự đối kháng hoặc ác cảm, ""nô lệ có ác cảm với ông chủ của họ"", ""các bè phái đối lập trong đảng"""
a	1325	0.45	0.1	có_của#1	tương đối giàu có;nhà có của
a	1326	0.12	0.51	cơ_cực#1	đói khổ, vất vả đến tột cùng;cuộc sống quá cơ cực ~ cơ cực đủ điều
a	1327	0.25	0.47	cố_cùng#1	"nghèo đói, túng quẫn đến mức cùng cực;""Thứ nhất sợ kẻ anh hùng, Thứ nhì sợ kẻ cố cùng liều thân."" (Cdao)"
a	1332	0	0.44	cô_độc#1	chỉ riêng một mình, tách khỏi mọi liên hệ với xung quanh;sống cô độc trong túp lều tranh
a	1334	0	0.5	cô_đơn#1	chỉ có một mình, không sống cùng với người khác, cái khác;nỗi cô đơn ~ cảnh sống cô đơn
a	1335	0.43	0.22	cô_đọng#1	có cách trình bày, diễn đạt ngắn gọn nhưng bao hàm nhiều ý;thông tin rất cô đọng ~ lời thơ cô đọng
a	1337	0.47	0.2	cô_đúc#1	có hình thức thể hiện ngắn gọn nhưng đủ nội dung cốt yếu;cách viết rất cô đúc
a	1338	0.4	0.1	cố_gắng#1	"bỏ công sức ra nhiều hơn mức bình thường để làm việc g; ""giảm khi lần cố gắng"""
a	1339	0.44	0.2	có_giá#1	có giá trị, được đánh giá cao;một diễn viên có giá ~ đồ đạc trong nhà chẳng cái nào có giá
a	1342	0.28	0.6	có_hại#1	"có một xu hướng gây ra thiệt hại; ""Hút thuốc lá có hại cho sức khỏe"""
a	1344	0	0.42	cơ_hàn#1	"đói rét;""Thuyền than mà đậu bến than, Thương anh vất vả cơ hàn nắng mưa."" (Cdao)"
a	1346	0.45	0.1	có_hậu#1	có phần kết thúc tốt đẹp, lạc quan [nói về truyện kể, truyện phim, v.v.];bộ phim kết thúc có hậu
a	1347	0.35	0	có_hậu#2	[đối xử] trọn vẹn nghĩa tình, có trước có sau;ăn ở có hậu ~ con người có hậu
a	1348	0.66	0	có_hiếu#1	kính yêu và hết lòng chăm sóc cha mẹ, đúng với bổn phận làm con;người con có hiếu ~ có hiếu với cha mẹ
a	1349	0.54	0.23	có_học#1	có trình độ học thức nhất định, có văn hoá;người có học
a	1353	0.28	0.42	cổ_hủ#1	[ý thức, lề lối] cũ kĩ và quá lạc hậu;tư tưởng cổ hủ, lạc hậu ~ đầu óc cổ hủ ~ xoá bỏ những tục lệ cổ hủ
a	1354	0.2	0.46	cổ_hủ#2	"cũ kĩ và quá lạc hậu ; ""xóa bỏ những thủ tục cổ hủ lạc hậu"""
a	1357	0.49	0.1	có_ích#1	có tác dụng đem lại điều có lợi, đem lại hiệu quả tốt;động vật có ích ~ cố gắng học tập để trở thành người có ích cho gia đình và xã hội
a	1358	0.52	0.24	cổ_kính#1	cổ và có vẻ trang nghiêm;toà lâu đài cổ kính ~ cây đa già cổ kính
a	1359	0.56	0.16	có_lí#1	hợp lẽ phải;nói có lí
a	1360	0.01	0.37	cô_liêu#1	"lẻ loi và hoang vắng;buồn cô liêu ~ ""Nắng xuống, trời lên sâu chót vót, Sông dài, trời rộng, bến cô liêu."" (Huy Cận; 13)"
a	1361	0.15	0.65	cơ_lỡ#1	null;gặp khó khăn, cơ lỡ
a	1362	0.21	0.43	cổ_lỗ#1	cũ và quá lạc hậu [hàm ý chê];chiếc xe cổ lỗ ~ đầu óc cổ lỗ
a	1363	0	0.29	cổ_lỗ_sĩ#1	null;bộ quần áo cổ lỗ sĩ
a	1364	0.56	0.16	có_lợi#1	"có phẩm chất, chất lượng cao hơn mức bình thường; ""lúa tốt"""
a	1365	0.42	0.1	có_lý#1	null;nó có lý
a	1367	0.57	0.2	có_nghĩa#1	có sự gắn bó, thuỷ chung trong quan hệ tình cảm;sống có tình, có nghĩa
a	1369	0.55	0.24	có_nhân#1	có lòng thương người;một con người có nhân
a	1371	0.2	0.58	cơ_nhỡ#1	không may gặp cảnh khó khăn, túng thiếu;giúp đỡ nhau lúc cơ nhỡ ~ gặp khó khăn, cơ nhỡ
